source,page,chunk_id,text
683956044-Le-Syndrome-dAsperger-Guide-Complet,25,683956044-Le-Syndrome-dAsperger-Guide-Complet_p25_c1,"Des symptômes de dépression clinique ou des problèmes de gestion de la colère peuvent être les premiers indices d’un trouble du développement tel que le Syndrome d’Asperger. Trouble de l’alimentation Les troubles de l’alimentation peuvent comprendre un refus des aliments ayant une texture, une odeur ou un goût particuliers, et ce à cause d’une hypersensibilité sensorielle (Ahearn et al. 2001). Il peut y avoir également des préférences alimentaires inhabituelles et des routines affectant les repas et la présentation de la nourriture (Nieminen, von Wendt 2004). Une consultation chez un pédiatre pour ces problèmes, peut aboutir à un diagnostic du Syndrome d’Asperger. Plusieurs études ont également suggéré une surreprésentation des faibles masses corporelles dans le Syndrome d’Asperger, pouvant être due à l’anxiété ou à la sensibilité sensorielle associée à la nourriture (Bolte, Ozkara et Poustka 2002 ; Heberbrand et al. 1997 ; Sobanski et al. 1999). Des troubles graves de l’alimentation tels que l’anorexie nerveuse peuvent être associés au Syndrome d’Asperger, avec environ 18 à 23 % des adolescentes anorexiques ayant des signes de Syndrome d’Asper- ger (Gillberg et Billstedt 2000 ; Gillberg et Rastam 1992 ; Gillberg et al. 1996 ; Rastam, Gillberg et Wentz 2003 ; Wentz et al."
683956044-Le-Syndrome-dAsperger-Guide-Complet,25,683956044-Le-Syndrome-dAsperger-Guide-Complet_p25_c2,"2005 ; Wentz, Nilsson et al. 1999). Ainsi, des difﬁ cultés constatées dans le domaine de l’ali- mentation peuvent être le point de départ d’un diagnostic du Syndrome d’Asperger."
683956044-Le-Syndrome-dAsperger-Guide-Complet,26,683956044-Le-Syndrome-dAsperger-Guide-Complet_p26_c0,"11 Qu’est-ce que le Syndrome d’Asperger ? Trouble de l’apprentissage non verbal Un jeune enfant peut être reconnu comme ayant une gamme inhabituelle de capacités intellectuelles et scolaires, avec par ailleurs des tests effec- tués par un neuropsychiatre indiquant un décalage important entre les aptitudes de raisonnement verbal (QI verbal) et le raisonnement visuel spatial (QI de performance). Si le décalage consiste en un QI verbal signiﬁ cativement supérieur, un examen ultérieur et plus détaillé des apti- tudes cognitives peut induire un diagnostic d’Incapacité d’Apprentissage non verbal (IAN). Les principales caractéristiques de l’IAN sont des déﬁ ciences dans les facultés d’organisation et de perception visuelle, les aptitudes psycho- motrices complexes et la perception tactile, l’adaptation aux nouvelles situations, la perception du temps, les calculs mécaniques, et les aptitudes de perception sociale et d’interaction sociale. Il y a des avantages relatifs dans la perception auditive, la reconnaissance des mots, l’apprentissage de textes par cœur et l’orthographe. Cette palette d’aptitudes suggère un dysfonctionnement de l’hémisphère droit et des dégâts à la matière blanche du cerveau (Rourke et Tsatsanis 2000). Ce chevauchement entre l’IAN et le Syndrome d’Asperger continue d’être un domaine de recherches et de discussions entre cliniciens (Volkmar et Klin 2000)."
683956044-Le-Syndrome-dAsperger-Guide-Complet,26,683956044-Le-Syndrome-dAsperger-Guide-Complet_p26_c1,"Si l’enfant avec un IAN est ensuite diagnostiqué comme ayant un Syndrome d’Asperger, les informations sur la gamme inhabituelle d’aptitudes cognitives de l’enfant peuvent être d’une aide inestimable pour que l’enseignant sache comment adapter le cursus scolaire à un type d’apprentissage différent. d. Première reconnaissance des symptômes à l’adolescence Au fur et à mesure qu’un enfant mûrit en devenant un adolescent, l’uni- vers social et scolaire devient plus complexe, et on attend de lui qu’il devienne plus indépendant et plus autonome. Dans les premières années d’école, le jeu social tend à être fait d’action plus que de conversations, avec des amitiés transitoires et le jeu social relativement simple avec des règles claires. À l’adolescence, les amitiés se basent sur des attentes interpersonnelles plus complexes, plutôt que sur des besoins pratiques : avoir quelqu’un à qui se conﬁ er plutôt que quelqu’un avec qui jouer au ballon. Au cours des premières années d’école, l’enfant a un enseignant pour toute l’année, et l’enseignant aussi bien que l’enfant apprennent à lire les signaux de l’autre et à développer une relation fonctionnelle. Il y a également plus de suivi, de ﬂ exibilité et de tolérance à l’égard du parcours scolaire et de la maturité sociale et émotionnelle attendue."
683956044-Le-Syndrome-dAsperger-Guide-Complet,26,683956044-Le-Syndrome-dAsperger-Guide-Complet_p26_c2,"La vie est relativement simple, et l’enfant peut être moins conscient d’être"
683956044-Le-Syndrome-dAsperger-Guide-Complet,27,683956044-Le-Syndrome-dAsperger-Guide-Complet_p27_c0,"12 Le guide complet du Syndrome d’Asperger différent des autres enfants, et ses difﬁ cultés peuvent ne pas être appa- rentes en classe et dans la cour de récréation. Au cours de l’adolescence, un jeune avec le Syndrome d’Asperger aura probablement des difﬁ cultés de plus en plus apparentes avec le planning, la capacité à s’organiser et à faire le travail à temps. Cela peut déboucher sur une baisse des notes scolaires remarquée par les enseignants et les parents. Les aptitudes intellectuelles de l’adolescent ne se sont pas détériorées, mais les méthodes d’évaluation utilisées par les enseignants ont changé. L’histoire par exemple ne consiste plus à mémoriser des dates et des faits, mais à les organiser de manière cohé- rente. Les cours de français exigent des aptitudes à décrire l’essentiel et à « lire entre les lignes ». On peut demander à des élèves de travailler en groupe sur un projet scientiﬁ que, alors que l’adolescent avec le Syndrome d’Asperger ne s’intègre pas facilement dans un groupe scolaire de travail. La baisse des notes et le stress qui s’ensuivent peuvent aboutir à ce que l’adolescent consulte un psychologue scolaire, lequel détecte les signes du Syndrome d’Asperger. J’ai remarqué que les signes du Syndrome d’Asperger sont plus visibles en temps de stress et de changement, ainsi que pendant les années d’adolescence où on assiste à des changements majeurs dans les anticipations et les circonstances."
683956044-Le-Syndrome-dAsperger-Guide-Complet,27,683956044-Le-Syndrome-dAsperger-Guide-Complet_p27_c1,"L’enfant peut avoir bien résisté pendant ses années de préadolescence, mais les changements de la relation amicale, la transformation corporelle, ou encore les routines scolaires et le soutien de l’entourage se modiﬁ ant peuvent précipiter une crise qui alerte les acteurs compétents pour le diagnostic, aboutissant à la découverte du Syndrome d’Asperger chez un enfant qui précédemment s’en sortait bien. L’adolescence est également un temps d’interrogation sur soi, et sur son avenir. L’inﬂ uence des parents dans la vie de l’adolescent diminue, tandis que le poids du groupe des autres adolescents et l’identiﬁ cation à eux s’accroît. On attend de l’adolescent qu’il communique avec beaucoup d’enseignants, chacun ayant sa personnalité et son style d’enseignement, et qu’il se soumette à des examens scolaires fondés sur la pensée abstraite plutôt que sur des faits. Des problèmes d’insertion sociale, d’acceptation et de réussite scolaire peuvent précipiter une dépression ou de la colère dirigée contre les autres ou le « système ». L’adolescent peut être envoyé dans des unités de pédopsychiatrie pour traiter une dépression, un trouble de l’anxiété (pouvant à cet âge inclure un Trouble Obsessionnel Compulsif – Bejerot, Nylander et Lindstrom 2001), un trouble de l’alimentation tel que l’anorexie, de l’agressivité, ou un trouble du comportement."
683956044-Le-Syndrome-dAsperger-Guide-Complet,27,683956044-Le-Syndrome-dAsperger-Guide-Complet_p27_c2,"J’ai aussi vu des enfants qui présentaient à des niveaux divers quatre troubles parfois associés, à savoir le trouble de déﬁ cit de l’attention/hyperactivité, le Syndrome d’Asperger, le Syn- drome de la Tourette et les troubles obsessionnels compulsifs. Chaque"
683956044-Le-Syndrome-dAsperger-Guide-Complet,28,683956044-Le-Syndrome-dAsperger-Guide-Complet_p28_c0,"13 Qu’est-ce que le Syndrome d’Asperger ? diagnostic est correct, et l’enfant ou l’adulte aura besoin d’un traitement pour chacun des quatre troubles. e. L’hypothèse d’un trouble du comportement ou de la personnalité Hans Asperger a décrit un sous-groupe d’enfants ayant tendance à dé- velopper des problèmes de comportement, aboutissant à leur exclusion de l’école (l’une des raisons principales pour laquelle les enfants par la suite diagnostiqués avec un trouble autistique de la personnalité étaient envoyés dans sa clinique à Vienne). Parfois les enfants avec le Syndrome d’Asperger se percevaient comme plus adultes qu’enfants. De fait, ils peuvent se comporter en classe comme des assistants de l’enseignant, corrigeant et disciplinant les autres enfants. Dans des situations conﬂ ic- tuelles, ils sont moins enclins à faire appel à un adulte en tant qu’arbitre, et tendent à « faire régner la loi par eux-mêmes ». Ils peuvent également apprendre que les actes d’agression peuvent repousser les autres enfants, entraînant une solitude ininterrompue. Les conﬂ its et les confrontations avec les adultes peuvent être aggravés par la désobéissance, l’attitude négative, et la difﬁ culté à percevoir les différences de statut social ou de hiérarchie, qui aboutissent au non-respect de l’autorité ou de la ma- turité."
683956044-Le-Syndrome-dAsperger-Guide-Complet,28,683956044-Le-Syndrome-dAsperger-Guide-Complet_p28_c1,"L’enfant avec le Syndrome d’Asperger est souvent immature dans l’art de la négociation et du compromis, et peut ne pas savoir quand faire proﬁ l bas et s’excuser. Il ou elle n’acceptera pas une règle scolaire donnée si elle semble illogique, et peut défendre une position ou un argument par principe. Cela peut mener à une succession de conﬂ its majeurs avec les enseignants ou la direction de l’école. Nous savons que l’enfant Asperger a des difﬁ cultés d’intégration sociale avec ses pairs. Si ce dernier a également des aptitudes intellec- tuelles supérieures, les difﬁ cultés d’intégration sociale peuvent en être aggravées. Les enfants qui ont un QI exceptionnellement élevé peuvent compenser leur handicap en devenant arrogants et égocentriques, et ont des difﬁ cultés considérables à reconnaître qu’ils ont fait une erreur. De tels enfants peuvent être hypersensibles à tout ce qui ressemble à une critique, tout en étant extrêmement critiques envers les autres, y compris les enseignants, les parents ou les représentants de l’autorité. L’école ou les parents peuvent faire appel à une aide professionnelle tenant compte de l’attitude et du comportement de tels enfants, débouchant sur un diagnostic du Syndrome d’Asperger. Un renvoi chez un spécialiste du comportement peut être le point de départ du cheminement vers un diagnostic du Syndrome d’Asperger."
683956044-Le-Syndrome-dAsperger-Guide-Complet,29,683956044-Le-Syndrome-dAsperger-Guide-Complet_p29_c0,"14 Le guide complet du Syndrome d’Asperger f. Diagnostic de l’autisme ou du Syndrome d’Asperger chez un membre de la famille Quand un enfant ou un adulte est diagnostiqué autiste ou Asperger, les parents et les membres de sa famille deviennent rapidement conscients des différentes formes sous lesquelles s’exprime l’autisme, et réexaminent leur propre passé familial et les particularités des membres de leur famille en cherchant des signes de troubles du spectre autistique, en particulier du Syndrome d’Asperger. Des recherches récentes ont montré que 46 % des parents au premier degré d’un enfant ayant le Syndrome d’Asperger ont une gamme similaire d’aptitudes et de comportements (Volkmar, Klin et Pauls 1998), bien que généralement relevant plus d’une description de la personnalité que d’un Syndrome ou d’un trouble. Après que le diagnostic de Syndrome d’Asperger d’un enfant est conﬁ rmé, le clinicien peut recevoir pour un autre diagnostic un membre de la fratrie ou de la famille de l’enfant. Le diagnostic peut là aussi être conﬁ rmé : l’expérience clinique montre que certaines familles comportent des enfants et des adultes Asperger au sein des générations. Cela a été conﬁ rmé par certaines autobiographies d’adultes avec le Syndrome d’As- perger (Willey 1999). Pourtant, l’examen clinique peut indiquer que les symptômes s’expriment trop « faiblement » pour un diagnostic, ou que la personne a un nombre de « fragments » du Syndrome d’Asperger insufﬁ sant pour une conclusion satisfaisante."
